-0.04984338084330681,0.030399207814133508,-0.11399536900409163,0.024183274019056417,-0.058582751469986455,-0.049887830741458916,0.02852292099203705,0.07192960794715857,-0.07204246946284026,-0.0025479849125916777,-0.015981748998554753,0.10245736920099086,-0.024516296468886055,0.024740927946743946,-0.08007278660248399,-0.004294877455740646,-0.005847945798689399,-0.04003769978785327,-0.06320123667099338,-0.032120856683895395,0.0708724353526993,0.0716113442678909,0.01315237754501785,0.06991928147383024,0.06939257631590293,0.022889744031335025,-0.005838177188149593,-0.02830950659811335,0.06660375222441559,0.07031911223495299,0.006077458361229406,-0.08927300822358741,0.003836415853238325,-0.07864059729031214,0.0008687110437460275,0.01811939472851143,-0.015735841715054932,-0.09686043189892951,0.03942723542398372,-0.05814318220478826,-0.05004565888773394,-0.05035925960913093,0.046903589400654415,-0.08865311752665736,0.005241008460566345,-0.0371986676816186,-0.0226604249353139,-0.038662100418076426,-0.019340060616590708,0.002156274152876995,0.01610525509820637,-0.022991170278311455,0.04185979194760329,-0.01624230911653196,-0.019213558300547776,0.002550713046264224,0.016073631122181048,-0.0847928798926595,0.008772731314412653,0.08049242175920579,-0.02987281072420755,0.02004954923780972,-0.06709879053363525,0.041008623941391584,-0.05144547824847179,0.007327184523047115,-0.038558683246512515,-0.030916285992794994,0.034977614651728293,0.07638703639297022,-0.04750404611290932,-0.0432383117196753,-0.0002487027577455546,0.030369013190874098,-0.0537879695321136,0.09039165096428019,0.05085246955361561,0.03520879131258813,-0.003760776136916064,0.07134914367757775,0.02699215957924636,0.062449094484291465,0.07149425752852297,-0.03151004964638561,0.010988953667796996,-0.0467765507855711,0.0064569583609685195,0.06555226691593118,0.019651148263773646,-0.059060571027364325,-0.04148679271381549,0.002481171222595416,-0.045835242365845706,0.08654485267057101,-0.088643984655671,0.08305239242075299,-0.04967145687487124,0.028698031315484582,-0.00800394889625506,-0.06305006750150874,0.05270407930999305,0.0195870879727218,0.03907912143540811,0.08699217514525125,0.03668804840644881,-0.030270548180486793,0.013948413998941573,-0.00606360497005887,-0.10520471856667991,-0.0006448720029196283,-0.06183368976265858,-0.04147301251504748,0.06590486548594279,0.040797988450945406,0.015429904776661682,0.02457342531376067,-0.042926478754992795,-0.13240789961409047,0.011860200460562461,0.006041363671325268,-0.12745885982674937,-0.09783718526526541,-0.09557962872440744,-0.06900506833049917,-0.03531172772896634,-0.16085286332004814,-0.1147306286118524,-0.10719755863537772,-0.09398237612297233,-0.09122702236274076,-0.03756310640304806,-0.015321754223989346,-0.02245348434053823,0.03491992647546225,0.0850625380972233,0.06510534337805927,0.008803842450495395,-0.0574401741876218,0.001134846871585975,-0.004260441877250025,-0.03535177669163393,0.057818411846168885,-0.037132456160944516,0.012052359738516458,-0.0781375065293109,-0.07787956365108811,0.010824369273082954,-0.08573223834621427,-0.04200640406412421,-0.045571273350048326,0.13215884954619123,-0.08336735955556358,0.06692926548171622,-0.023948260018003587,-0.127329893110733,-0.027966282342258317,-0.14523836488916528,-0.17430553108658886,-0.1412071324722833,-0.15460036088285445,-0.04948380298622295,-0.05031944176300905,-0.0285294595953037,0.01103264556095252,0.014383536106001875,0.00013337887326489401,-0.008486713226674754,-0.052975164729346956,-0.07576995636493937,-0.005128097192642489,-0.011863753714101649,0.06722127153734966,-0.07471586105127916,-0.05396149412685515,-0.014258265223118294,0.007286268345840256,-0.014172716304484084,0.12462958959177646,-0.01891147331138827,0.08460414979084503,0.05549283777506201,0.012190914808098004,0.054475451093806894,0.08412209761143288,0.08410999933840918,0.012890017667413208,0.004510756940143806,-0.10387011729513658,-0.09825562239822701,-0.09856513039799682,-0.023892129813947244,-0.04054217178321919,-0.03075838107222479,0.023588066062196877,0.015438539108561893,0.029939677544931695,0.050827895987882045,-0.03482253680484118,-0.00957332562978915,-0.0090177136799856,-0.028175165091416432,-0.0476988885299824,0.06843092301456058,0.09403094492810696,0.13645481711508212,0.08717165869347814,0.14933742094034627,0.21093892615013082,0.07153989465879186,0.2084841604324171,0.2024572997686333,0.07892965066118475,0.16738890166965986,0.1227830452951228,0.04175091921937663,0.005353912105881343,-0.023453526462525083,-0.11027199609192846,-0.041253592528023755,-0.04595635151066385,-0.014627050960753446,-0.026752049137480114,-0.018776721543074887,0.03482019856686902,0.0564163343736202,-0.004458354227484482,-0.053479132979763234,-0.02956437324215907,0.027901450263591945,0.1119112580249782,0.13204177119297641,0.06876455223695936,0.11762032300667663,0.19084046041954256,0.028523339780722155,0.15456468733821724,0.16444219268546512,0.0767540767424057,0.11504838530613921,0.07862391832769967,0.15572770299046357,0.03037269004351524,-0.02010184125458144,-0.0628193984895869,0.027270312386389144,-0.02450538955299127,-0.07645759624415173,-0.012457762967130265,-0.04251986954836281,-0.08172368533919179,0.018106619534847,0.05165512518973395,-0.019960814659674336,0.06511310793737606,0.041180600176889015,0.13841954690624725,0.1384565713857458,0.07418598764203359,0.05206209055185242,0.12819635622397663,0.17308387353383536,0.20665379193960987,0.10705116251379826,0.17166549217297664,0.18170876074566222,0.04051688993086656,0.11279712210395845,0.08441568718814801,0.03539209289989155,0.02283414745375631,0.0821139393657376,0.05889927446235599,0.043824387739847016,0.06850148357021359,-0.037762735776835955,0.00480973578694557,0.08744781751098957,0.08498973838897851,0.02717100446020468,-0.02742601272948587,-0.036440507215907775,-0.026924484120656157,0.0377116939601353,0.0747529211280768,0.0604617853760873,0.1749239945173031,0.0988646663809485,0.025346994566029513,0.19458158444465867,0.11322176521053953,0.21572436029984102,0.09843156100854844,0.05753792819859159,0.0598231230506316,0.06807316326663494,-0.03506890059383389,-0.061223698760330805,0.07057544601635626,0.10283371217366011,0.15187200299394776,0.128675534719909,0.14640855045240464,0.1672933485922766,0.029288300113297104,0.03763591873087844,0.037958376100762276,0.009110617521099994,-0.12445076867067885,-0.02039760714869309,0.03211381363624008,0.1904209447623573,0.041115568317095466,0.1316655673589176,0.08165425376852067,0.09335523473136689,0.1735146123952901,0.18351673064523422,0.2011279513474679,0.19134711800569137,0.16802151931261539,0.14561053888508518,0.08499798216703199,0.02281154065439057,-0.01678255904590453,0.15970571828452063,0.18414332933126792,0.26710490926904795,0.1850257763639933,0.1806316633466178,0.15089031180370607,0.05778217302368876,0.08848719352985235,0.023678469878022218,-0.015819736048727183,0.008046851217399542,-0.06052234172561878,-0.01996372524383016,0.05602314205345449,0.09009755367281583,0.08151353207162526,0.16923521174544903,0.11145577595859177,0.10577959529016658,0.17576855852938245,0.2068650104207713,0.20135357444560015,0.22149753246935616,0.096283450322729,-0.08903950020496655,-0.22504037533530152,-0.1499450909219373,0.008957694501164768,0.10893798633308974,0.18696568441002714,0.3016876117097055,0.09530306862309462,-0.012286400514940335,0.08093530362983933,0.14142691983213238,0.08546608494142674,-0.03139517251928817,0.027442786128613544,-0.02148752078166672,0.012819284172296504,-0.06892251935363287,0.024152314369461823,0.22517278049253797,0.10085710181185935,0.16137835363538902,0.11561681730588678,0.19639112823424285,0.15844609192368453,0.10978293033389346,0.05430665341939081,0.07226455008366153,-0.0954011679873981,-0.22290481674079246,-0.12657693416806498,-0.10495236293739318,0.040633108610001835,0.17526276302254,0.12822555664970198,0.14148045689407676,0.07310618502003764,-0.017220813286887987,0.042156648896891934,0.2750269588969225,0.16227824113293016,-0.026355429358894403,-0.0034660205498436166,-0.057126630531280545,0.012419484200272836,-0.07439624108913613,0.02542858985925675,-0.019991349633194412,0.06625087223569132,-0.047475166075581395,0.12811430595133927,0.08896546502997454,0.08588214087890023,0.1623532953579068,0.09170564321113003,0.03655764142969332,-0.027979230201728867,-0.17585926925206227,-0.2830594849045032,-0.20348037760115933,-0.03682576252409179,0.11929707041711161,0.10563673986958391,0.0766426449386325,0.19530503314514644,0.18645175139239856,0.21471207758089694,0.30585545925795854,0.24418055750193393,0.06498223939002544,-0.08420406599021088,-0.010230566035708157,-0.02955634114005918,0.05818382774703392,-0.050265726826932575,-0.017720881946423135,-0.06416389567782319,-0.10339035886398651,0.08877800039802175,0.009222680275718362,0.07017770051831326,-0.02769946734324561,0.014668600058209537,0.024986360855815258,-0.06433577484659164,-0.03857254872345417,-0.199311314004348,-0.1478075978274509,-0.018510410689252504,0.03562567413004805,0.18594332725241,0.17969781460928783,0.1367075487675097,0.30830983820788854,0.27031640338526586,0.26483519668328503,0.12181578905577953,0.07234422889927619,-0.034932658865592645,-0.038661120044147346,0.05117572815882839,-0.009949555551959626,0.07434200109181918,-0.046994388035788426,0.027201497247613723,-0.009266843357139792,-0.1254258555880095,0.026944744623255024,0.08726501069201337,0.00213876130898215,-0.003199315178805125,0.038667014616410464,0.045056932052540404,-0.004163710097991987,-0.18937855595404557,-0.1793532477717063,0.07416408734361628,-0.057466323518859865,0.06661904147184651,0.23193924066624574,0.23722870937746512,0.16867621570544958,0.20475194371286204,0.14699099485173367,0.02470355129021066,-0.006478082530248905,-0.06219919815317019,-0.06487560823024235,0.004968547055690772,-0.07933660731118879,-0.0008556603751748756,0.002309149587861929,-0.022077479317789365,-0.08093029334964569,-0.05197677542626933,-0.013281066237004556,-0.02537204720346125,0.055487687324387594,0.11488848836745952,0.025985892204724907,0.07890760228942999,0.04837331425308831,-0.21470805672179558,-0.054041930837577565,-0.031229020049257865,-0.0036567965919496646,0.09771764842295876,0.13770739337208873,0.06935237742886907,0.17523507213285605,0.1282204244000651,-0.006190293214622311,-0.044011831092461956,-0.012377617798753456,-0.068957411456687,-0.06785155743520405,-0.019946285404007977,-0.03690665535656312,-0.14320898413686123,-0.15536739321785925,-0.10460589001393786,-0.009139497802225364,-0.05543184560253014,0.0019383262742746592,0.017989085126114863,0.030971167079768335,0.04927216722045083,0.07038041866377549,0.11949492456055263,0.019633736849757232,0.10312339586006197,0.02802405360145515,0.009374961392256255,0.003968790951725117,0.14919353388460924,0.1425726840314297,0.09098887812758495,0.10483809409528622,0.021535219192842407,-0.004473911924158845,0.01459310134034077,-0.017038201346566487,0.021072396092044754,-0.008715819586851468,-0.04250379324377223,-0.03212337909584134,-0.00749063344529004,0.018266724833844596,-0.008220997279074646,-0.06691129922699368,-0.14284844944239503,-0.06886415039107495,-0.06462496672376176,-0.03735708373092186,0.10298392693275589,0.050791716080734406,0.17193932967376344,0.02831315329495624,0.11403226348129442,0.1661944435836016,0.2124487432943027,0.06934642481081335,0.1401939127984374,0.029755498878159828,0.06555232933763712,-0.08775184686565636,-0.19306395330523426,-0.07370771129217778,0.0016008033755526571,-0.023933959651447546,-0.07878740996724287,0.04079911677829881,-0.028125525804244263,-0.004650430848541203,0.09052320683431939,-0.04125468176529991,-0.07779939364012903,-0.16365883402500922,-0.04551667595228216,-0.24060850511621243,-0.19779084277289682,-0.08541364302631621,-0.0666357972455275,0.17497027227404557,0.14410972272283715,0.07195700244127734,0.24712051456339457,0.21883831727959235,0.20478728347666275,0.09625281493932009,-0.016371347305434894,-0.04957485717689584,-0.09804749604847132,-0.1283998604634923,-0.13916650666554256,-0.13788300088672303,-0.029749347712451277,0.029504584922429366,0.06898603960950292,-0.03652494579684588,0.08607121143528396,0.012397888086205809,0.007606597062166186,0.012412410359520211,0.0032355243312654795,-0.11925497820929655,-0.2224927474781255,-0.1533784122577012,-0.22778424130357575,-0.013176918647913743,-0.006094629258155837,-0.036994794168256434,0.11874371268602657,0.27013384262356294,0.12107547827523905,0.2427324442274463,0.13722467229535215,0.14855749822339284,-0.09550994644254536,-0.10126151483255028,-0.1222994877593527,-0.07387287252744798,-0.17922891787916326,-0.09915441708761064,-0.05587009801636781,0.005371432968791955,-0.017341471501431224,0.028378249978184975,0.06685733608278734,-0.04985663641230464,-0.030723485154354267,-0.05854355173231721,0.06832285463392698,-0.07868133440141979,-0.12177757308583177,-0.10972373660029103,-0.11527762477248715,-0.06752014973026206,-0.0707133271657687,-0.06385486943719372,0.041727973832350405,0.2584794508625249,0.23359146816850546,0.20061061236597513,0.15620727618323504,0.13344628739014808,-0.11887202275455948,-0.07174128012053851,-0.1776640737189582,-0.2171576487893208,-0.13212499964045918,-0.0660363074668332,0.01100052568989084,0.03646642349243649,-0.03867165404937122,0.04020225031693752,-0.030325300840214,0.06060738250581202,-0.11588124635780074,0.06983102375402528,-0.05578076081304752,-0.03367806768786546,-0.07527569787132309,0.013503120954336818,0.05514359782649469,-0.07347508591383167,-0.09688501442814355,-0.08364143423964286,-0.05396672642983264,0.0025832177305141098,0.09937664389294881,0.07999267221964984,-0.058556063482372266,-0.015728411516156574,-0.03432965972465923,-0.07054800510369241,-0.11605290853701136,-0.1380739286893175,-0.06122474260874529,-0.07978493597195023,-0.047106040780066895,-0.09267001463044858,-0.047813169126277824,0.03176722960671148,0.035589955589345,0.08366000749480466,-0.0529019993040547,0.06316390065549118,0.0852785880866999,0.022396615189853104,0.1511047081905719,0.15857110053374182,0.010348884941185648,0.13634700089185942,-0.015973097799738985,0.04363550083049249,-0.08055233940676867,0.10661379119865412,0.03500932952986452,0.07268187571628024,0.03601197662597493,0.07718652770157054,0.04559071481312534,-0.037484477808172045,-0.07307613747061627,-0.032181207019873495,-0.06248926478439585,-0.007745918645896015,0.09866201580143394,-0.10121483445720798,-0.03223147098686922,0.020510346870973667,-0.024433313325503202,0.15982823590024872,0.015448745040591997,-0.01132641541503787,-0.0580415593323169,0.07806627282220419,0.0742839287643014,0.045736111522808244,0.08227146684384844,0.11844242264358482,0.15930234284949166,0.05716652699590903,0.17288659154411512,0.07311034423768242,-0.029649061584106802,0.08868539113094634,0.10234733343154664,0.11546690457166235,0.008437541289530738,0.11272313128964799,-0.014112407085133151,0.11460528903128132,0.048823632543881286,-0.08494574980078806,-0.08352584022218683,0.02272114459679703,-0.003743088575488726,0.05598042482811021,0.014033417685245488,0.01690937514746875,-0.027326379205694324,-0.005772918818416552,-0.05549062975183504,-0.046233828373876594,0.06844221004728104,-0.047714869733157396,-0.021954544857582026,-0.04051691475078773,0.031041473264173516,0.026373375216350654,0.15312360861680352,0.009159551070664906,0.14982153172863408,0.1122463640034867,0.16685806365093406,0.1152004861385528,0.09493748850936928,0.05141983336772249,0.055483289070379936,0.026626757813280128,0.011326835663404065,0.043154101349773336,0.030243628612574125,0.03474739467317837,0.0026675452328333515,-0.1259665586609895,0.07207456275236855,0.053083980929239334,0.03760142694870811,0.04024078389264793,-0.09886327984077398,0.012034798577981391,0.024682424562141606,0.02694126159237745,0.06466998289078263,-0.05004274718455221,-0.0008550482866750215,0.02638660253792643,-0.033728773822251874,0.02039300212749812,0.048630118648376665,-0.020764169564456175,0.023543354108368504,0.0804529791114413,-0.037254016522215244,-0.038159577145464765,-0.013539735635013475,-0.022729600614798263,-0.02012391705815027,-0.06842142676631222,-0.06637008141941615,-0.050200323676792606,-0.04804363981222109,-0.01980177627743584,-0.014780997448642743
